Gene,TBI Acute vs AControl Log2 fold change,TBI Subacute vs SControl Log2 fold change,TBI Chronic vs CControl Log2 fold change,TBI  Acute Avg,TBI  Subacute Avg,TBI Chronic Avg,Acute pval,Subacute pval,Chronic pval
Gm12019,,,,0.0,0.0,0.0,,,
Gm12086,,,,0.0,0.0,0.0,,,
Gm14669,,,,0.0,0.0,0.0,,,
Gm11976,0.965,,,0.0,0.0,0.0,,0.49502534605971116,
Gm15216,,,,0.0,0.0,0.0,,,
Gm12137,,,,0.0,0.0,0.0,,,
Gm14361,,,,0.0,0.0,0.0,,,
Gm12573,,,,0.0,0.0,0.0,,,
Gm11625,,0.27,-0.036,0.0,0.0,0.0,,0.7887799817897357,0.7887799817897357
Gm14880,,,,0.0,0.0,0.0,,,
Gm15400,,,,0.0,0.0,0.0,,,
Gm14726,,,,0.0,0.0,0.0,,,
Gm14107,1.75,-0.602,-0.141,0.4,0.1,0.1,0.5658327205632651,0.27222840122441616,0.495025346059711
Gm13379,,,,0.0,0.0,0.0,,,
Gm4773,,,,0.0,0.0,0.0,,,
Gm15702,,,,0.0,0.0,0.0,,,
Gm12094,-0.471,1.027,0.92,0.1,0.2,0.1,0.39791732527399293,0.3018642394445506,0.23944259863600284
Gm14918,,,,0.0,0.0,0.0,,,
Gm15256,,,,0.0,0.0,0.0,,,
Gm15084,,,,0.0,0.0,0.0,,,
Rpl35-ps1,,,,0.0,0.0,0.0,,,
Gm14433,,,,0.0,0.0,0.0,,,
Gm12859,-1.577,-0.782,,0.0,0.0,0.0,0.2855909406452012,,
Gm14310,,,,0.0,0.0,0.0,,,
Rpl10-ps1,1.768,1.173,1.124,0.2,0.2,0.2,0.2107957540029115,0.495025346059711,0.1328418405597757
Gm11325,,,,0.0,0.0,0.0,,,
Gm14523,,,,0.0,0.0,0.0,0.4365880610203816,,0.49502534605971116
Gm14787,,,,0.0,0.0,0.0,,,
Rps12-ps6,,,,0.0,0.0,0.0,,,
Gm13637,,,,0.0,0.0,0.0,,,
Gm5687,,,0.407,0.1,0.0,0.0,0.203110663720055,0.49502534605971116,0.49502534605971116
Gm14079,,,,0.0,0.0,0.0,,,0.27222840122441616
Gm11856,,,,0.0,0.0,0.0,,,
Gm14111,0.607,,-0.448,0.1,0.0,0.0,0.35241319520191255,0.49502534605971116,
Gm12875,,,,0.0,0.0,0.0,,,
Gm11506,,,,0.0,0.0,0.0,,,
Gm15010,,,2.122,0.1,0.1,0.1,0.4365880610203816,0.272228401224416,0.49502534605971116
Gm14332,,,,0.0,0.0,0.0,,,
Gm14278,0.142,,,0.0,0.0,0.1,0.8456711339658728,,0.21910203741704776
Gm12674,,,,0.0,0.0,0.0,,,
Gm14847,,,,0.0,0.0,0.0,,,
Gm14831,,,,0.0,0.0,0.0,,,
Gm7974,,,,0.0,0.0,0.0,,,
Gm16458,,,,0.0,0.0,0.0,,,
Olfr587-ps1,,,,0.0,0.0,0.0,,,
Gm9266,,,,0.0,0.0,0.0,,,
Defa-ps15,,,,0.0,0.0,0.0,,,
Gm11645,0.917,,,0.0,0.0,0.0,,,
Gm14500,,,,0.0,0.0,0.0,,,
Gm14836,,,,0.0,0.0,0.0,,,
Gm9109,1.236,,-0.655,0.0,0.0,0.0,0.4365880610203816,,
Gm3657,,,,0.0,0.0,0.0,,,
Gm6215,,,,0.0,0.0,0.0,,,
Gm16383,,,,0.0,0.0,0.0,,,
Gm13295,,,,0.0,0.0,0.0,,,
Gm12095,-0.55,0.701,-1.069,0.1,0.2,0.2,0.35241319520191294,0.495025346059711,0.2234265316037083
Gm13044,,,,0.0,0.0,0.0,,,
Gm14821,,,,0.0,0.0,0.0,,,
Gm11918,,,,0.0,0.0,0.0,,,
Gm12269,,,,0.0,0.0,0.0,,,
Gm12719,,,,0.0,0.0,0.0,,,
Gm7129,1.424,0.059,-2.297,0.1,0.1,0.0,0.7209712020732304,0.9999999999999999,0.495025346059711
Gm6446,,,,0.0,0.0,0.0,,,
Gm12463,-0.366,,-0.264,0.0,0.1,0.1,0.8456711339658728,0.272228401224416,0.9999999999999999
Gm15925,,,0.234,0.0,0.0,0.0,,,0.49502534605971116
Gm12202,,,,0.0,0.0,0.0,0.4365880610203816,,
Gm11854,,,,0.0,0.0,0.0,,,
Gm6228,,,,0.0,0.0,0.0,,,
Gm2214,0.78,0.875,2.003,0.1,0.1,0.2,0.7209712020732304,0.23944259863600284,0.4009664850428312
Gm5400,,,,0.0,0.0,0.0,,,
Olfr1078-ps1,,,,0.0,0.0,0.0,,,
Gm13682,,,,0.0,0.0,0.0,,,
Gm11430,,,,0.0,0.0,0.0,,,
Gm13367,,,,0.0,0.0,0.0,,,
Rhox3g-ps,,,,0.0,0.0,0.0,,,
Gm12931,,,,0.0,0.0,0.0,,,
Olfr337-ps1,,,,0.0,0.0,0.0,,,
Gm6062,,,,0.0,0.0,0.0,,,
Gm9208,,,,0.0,0.0,0.0,,,0.495025346059711
Gm15145,,,,0.0,0.0,0.0,,,
Gm16056,,,,0.0,0.0,0.0,,,
Gm13130,,,,0.0,0.0,0.0,,,
Gm12967,,,,0.0,0.0,0.0,,,
Gm12779,,,,0.0,0.0,0.0,,,
Gm14481,,,,0.0,0.0,0.0,,,
Gm13683,,,,0.0,0.0,0.0,,,
Gm12208,,,,0.0,0.0,0.0,,,0.27222840122441616
Gm5379,,,,0.0,0.0,0.0,,,
Gm15025,,,,0.0,0.0,0.0,,,
Gm14919,,,,0.0,0.0,0.0,,,
Gm14263,,,,0.0,0.0,0.0,,,
Gm16179,-0.258,-2.369,0.929,0.1,0.0,0.1,0.7209712020732304,0.0,0.23944259863600284
Gm11902,,,,0.0,0.0,0.0,,,
Gm2003,,,,0.0,0.0,0.0,,,
Olfr343-ps1,,,,0.0,0.0,0.0,,,
Gm11798,,,,0.0,0.0,0.0,0.2855909406452012,,
Gm11453,,-0.865,,0.0,0.0,0.0,,0.7887799817897357,
Ifna-ps1,,,,0.0,0.0,0.0,,,
Gm6461,,,,0.0,0.0,0.0,,,
Gm12706,-3.562,,0.869,0.0,0.1,0.1,0.06235241600215034,4.48393806665394e-48,0.7887799817897359
Gm12372,-1.13,,,0.0,0.0,0.0,,,
Gm12173,,,,0.0,0.0,0.0,0.4365880610203816,,
Gm16128,-0.602,,0.461,0.0,0.0,0.0,0.7209712020732304,,0.495025346059711
Gm9009,,,,0.0,0.0,0.0,,,
Gm11490,,,0.318,0.1,0.1,0.0,0.203110663720055,0.21910203741704776,0.49502534605971116
Gm13772,0.829,,0.262,0.1,0.0,0.0,0.7209712020732304,,
Gm12297,,,,0.0,0.0,0.0,,,
1700071K01Rik,,,,0.0,0.0,0.0,,,
Gm13549,-1.095,-2.367,,0.0,0.0,0.0,,0.27222840122441616,
Gm5419,,,,0.0,0.0,0.0,,,
Gm14469,,,,0.0,0.0,0.0,,,
Gm13559,,,,0.0,0.0,0.0,,,
Olfr1081-ps1,,,,0.0,0.0,0.0,,,
Gm12073,,,,0.0,0.0,0.0,,,
Gm14048,,,,0.0,0.0,0.0,,,
Olfr118,,,,0.0,0.0,0.0,,,
Psmb5-ps,,,,0.0,0.0,0.0,,,
Gm12903,,,,0.0,0.0,0.0,,,
Gm15165,,,,0.0,0.0,0.0,,,
Gm4986,,,,0.0,0.0,0.0,,,
Gm11885,,,,0.0,0.0,0.0,,,0.27222840122441616
Gm5384,,,,0.0,0.0,0.0,,,
Gm11200,,,-4.206,0.0,0.0,0.0,0.2855909406452012,,0.27222840122441616
Gm14678,,,,0.0,0.0,0.0,,,
Gm14240,,,,0.0,0.0,0.0,,,
Gm14301,,,,0.0,0.0,0.0,,,
Gm9157,0.421,-1.651,0.055,0.2,0.1,0.2,0.8814316427730806,0.07743590153352839,0.8702764936696333
Gm13198,,-1.367,,0.0,0.0,0.0,0.2855909406452012,0.7887799817897357,0.27222840122441616
Gm12832,,,,0.0,0.0,0.0,,,
Gm11543,,,,0.0,0.0,0.0,,,
Gm13314,0.377,-0.235,,0.1,0.0,0.1,0.7209712020732304,0.7887799817897357,4.48393806665394e-48
Gm14065,,,,0.0,0.0,0.0,,,
Gm11913,,,,0.0,0.0,0.0,,,
Gm15224,,,,0.0,0.0,0.0,,,
Gm14497,,,,0.0,0.0,0.0,,,
Gm13714,,,,0.0,0.0,0.0,,,
Gm13805,,,,0.0,0.0,0.0,,,
Olfr1397-ps1,-1.709,0.189,1.262,0.0,0.0,0.0,0.044629239177473363,0.49502534605971116,0.21910203741704776
Gm15000,,,,0.0,0.0,0.0,,,0.495025346059711
Gm15012,,,,0.0,0.0,0.0,,,
Gm12567,,,,0.0,0.0,0.0,,,
Gm14509,,,,0.0,0.0,0.0,,,
Gm15936,,,,0.0,0.0,0.0,,,
Gm15766,,,,0.0,0.0,0.0,,,
Gm14627,,,,0.0,0.0,0.0,,,
Gm11943,1.509,0.27,,0.1,0.0,0.0,0.4365880610203816,0.495025346059711,
Gm11855,,,,0.0,0.0,0.0,,,
Olfr1077-ps1,,,,0.0,0.0,0.0,,,
Gm15077,,,1.046,0.0,0.0,0.0,,,0.495025346059711
Gm15042,,,,0.0,0.0,0.0,,,
Gm14797,,,,0.0,0.0,0.0,,,
Olfr1300-ps1,,,,0.0,0.0,0.0,,,
Gm14628,,,,0.0,0.0,0.0,,,
Gm13929,,,,0.0,0.0,0.0,,,
Olfr626-ps1,,,,0.0,0.0,0.0,,,
Gm14693,,,,0.0,0.0,0.0,,,
Psmb7-ps2,0.006,,,0.0,0.0,0.0,,,0.49502534605971116
Gm11512,,0.848,0.941,0.1,0.1,0.1,0.24276800099198068,0.7887799817897359,0.8702764936696337
AU015836,,,,0.0,0.0,0.0,,,
Gm12797,,,,0.0,0.0,0.0,,,
Gm12846,1.447,-0.73,,0.0,0.0,0.0,,,
Olfr997-ps1,,,,0.0,0.0,0.0,,,
Gm11760,0.095,,-0.766,0.0,0.0,0.0,,0.49502534605971116,
Gm12461,,,,0.0,0.0,0.0,,,
Mup-ps17,,,,0.0,0.0,0.0,,,
Gm12025,,,,0.0,0.0,0.0,,,
Gm6987,,,,0.0,0.0,0.0,,,
Gm13998,,,,0.0,0.0,0.0,0.4365880610203816,0.49502534605971116,
Olfr1017-ps1,,,,0.0,0.0,0.0,,,
Gm11318,,,,0.0,0.0,0.0,,,
Gm14712,,,,0.0,0.0,0.0,,,
Gm13640,-0.046,,-2.593,0.0,0.0,0.0,0.35241319520191294,,0.27222840122441616
Gm11825,,,,0.0,0.0,0.0,,,
Gm6071,,,,0.0,0.0,0.0,,,
Gm13576,,,,0.0,0.0,0.0,,,
Gm12817,,,,0.0,0.0,0.0,,,
Gm12912,,,,0.0,0.0,0.0,,,
Gm13928,,,,0.0,0.0,0.0,,,
Gm13181,0.713,-0.196,-0.022,1.9,0.9,1.1,0.8095243558518217,0.5849372151613494,0.9999999999999989
Gm14977,,,,0.0,0.0,0.0,,,
Gm13758,,,,0.0,0.0,0.0,,,
Gm7698,,,,0.0,0.0,0.0,,,
Gm13160,,,,0.0,0.0,0.0,,,
Gm13899,0.366,0.745,-0.173,0.5,0.4,0.4,0.9205872694081367,0.6479335468986472,0.699959144394386
Gm12568,,-0.813,1.011,0.0,0.0,0.0,0.4365880610203816,,0.49502534605971116
Gm13059,,,,0.0,0.0,0.0,,,
Gm11297,,,,0.0,0.0,0.0,,,
Gm14856,,,,0.0,0.0,0.0,,,
Gm14937,,,,0.0,0.0,0.0,,,
Gm6079,,,,0.0,0.0,0.0,,,
Gm5638,,,,0.0,0.0,0.0,,,
Gm13463,,,,0.0,0.0,0.0,,,
Gm9506,-0.024,,-0.712,0.0,0.0,0.0,,,
Gm11679,,,,0.0,0.0,0.0,,,
Gm14624,,,,0.0,0.0,0.0,,,
Gm14128,,,,0.0,0.0,0.0,,,
Gm14946,,,,0.0,0.0,0.0,,,
Gm12691,,1.765,,0.0,0.1,0.0,0.06235241600215038,0.21910203741704776,
Gm12135,,,,0.0,0.0,0.0,,,
Gm12220,,,,0.0,0.0,0.0,,,
Gm5270,,,,0.0,0.0,0.0,,,
Gm14630,,,,0.0,0.0,0.0,,,
Gm12024,,,,0.0,0.0,0.0,,,
Gm11717,1.299,-0.074,0.333,0.1,0.0,0.1,0.49601565973877915,0.7887799817897359,0.7887799817897359
Gm14087,-0.02,,1.06,0.1,0.0,0.0,0.920587269408137,,
Gm7155,,,,0.0,0.0,0.0,,,
Gm12235,,,0.262,0.0,0.0,0.0,0.285590940645201,0.49502534605971116,
Gm4234,,,,0.0,0.0,0.0,,,
Gm12745,,,,0.0,0.0,0.0,,,
Gm12140,,,,0.0,0.0,0.0,,,
Gm15390,,,,0.0,0.0,0.0,,,
Gm15913,,,,0.0,0.0,0.0,,,
Gm13329,,,,0.0,0.0,0.0,,,
Gm11233,,,,0.0,0.0,0.0,,,
Gm14601,,,,0.0,0.0,0.0,,,
Gm12458,,,,0.0,0.0,0.0,,,
Gm13678,,,,0.0,0.0,0.0,,,
Gm11469,,,,0.0,0.0,0.0,,,
Gm14906,,,,0.0,0.0,0.0,,,
Rpl26-ps5,,,,0.0,0.0,0.0,,,0.27222840122441616
Gm12677,,,,0.0,0.0,0.0,,,
Gm14605,,,,0.0,0.0,0.0,,,
Gm8217,,,,0.0,0.0,0.0,,,
Gm14833,,,,0.0,0.0,0.0,0.2855909406452012,,
Gm13744,,,,0.0,0.0,0.0,,,
Gm14544,,,,0.0,0.0,0.0,,,
Gm14913,,,,0.0,0.0,0.0,,,
Gm14800,,,,0.0,0.0,0.0,,,
Gm12990,-0.444,,0.445,0.1,0.1,0.0,0.43658806102038167,0.21910203741704776,0.7887799817897357
BC022960,1.301,-0.334,0.146,0.3,0.2,0.2,0.5108149672013269,0.8702764936696333,0.21910203741704787
Gm8178,,,,0.0,0.0,0.0,,,
Gm11501,,,,0.0,0.0,0.0,,,
Gm15497,0.024,0.476,0.868,0.2,0.2,0.4,0.35993865468538544,0.8981682671940696,0.1328418405597757
Vmn2r-ps2,,,,0.0,0.0,0.0,,,
Gm14585,,,,0.0,0.0,0.0,,,
Gm6207,,,,0.0,0.0,0.0,,,
Gm6024,,,,0.0,0.0,0.0,,,
Gm11891,,,,0.0,0.0,0.0,,,
Gm12684,,,,0.0,0.0,0.0,,,
Gm11401,,,,0.0,0.0,0.0,,0.49502534605971116,0.49502534605971116
Defa-ps13,,,,0.0,0.0,0.0,,,
Gm12771,,,,0.0,0.0,0.0,,,
Gm14425,0.415,0.529,1.977,0.3,0.1,0.2,0.9999999999999998,0.9999999999999999,0.1328418405597757
Gm13521,,,,0.0,0.0,0.0,0.06235241600215034,,
Gm6023,1.238,-2.292,0.485,0.1,0.0,0.0,0.8456711339658728,0.27222840122441616,0.7887799817897357
Gm12783,1.119,1.895,1.41,0.2,0.2,0.2,0.6038968976897329,0.1328418405597757,0.40195642649925795
Olfr400-ps1,,,,0.0,0.0,0.0,,,
Defa-ps12,,,,0.0,0.0,0.0,,,
Gm11783,,,,0.0,0.0,0.0,,,0.49502534605971116
Gm12819,,,,0.0,0.0,0.0,,,
Gm13730,,,,0.0,0.0,0.0,,,
Gm12551,1.295,,-0.234,0.1,0.0,0.1,0.7209712020732304,0.49502534605971116,0.7345458511273337
Gm7485,,,,0.0,0.0,0.0,,,
Gm12849,,,,0.0,0.0,0.0,,,
Gm13500,,,,0.0,0.0,0.0,,,
Gm13439,,,,0.0,0.0,0.0,,,
Gm5793,,,,0.0,0.0,0.0,,,
Gm12509,,,,0.0,0.0,0.0,,,
Ppp1r2-ps6,-0.149,,0.552,0.0,0.0,0.0,,0.27222840122441616,0.49502534605971116
Gm7212,-0.154,,,0.0,0.0,0.0,,0.495025346059711,
Gm13353,,,,0.0,0.0,0.0,,,
Gm14935,1.929,,,0.0,0.0,0.0,0.4365880610203816,0.49502534605971116,
Gm12449,,,,0.0,0.0,0.0,,,
Gm12685,,,,0.0,0.0,0.0,,,
Gm4852,-0.746,-1.436,0.464,0.2,0.1,0.2,0.06235241600215038,0.14822014621212778,0.590801208053989
Gm12578,,,,0.0,0.0,0.0,,,
3110067C02Rik,0.027,0.4,-2.621,0.1,0.1,0.0,0.35241319520191294,0.5908012080539887,0.27222840122441616
Gm14621,,,,0.0,0.0,0.0,,,
Gm12725,2.048,-0.73,,0.1,0.0,0.1,0.7209712020732304,0.7887799817897357,0.495025346059711
Gm11807,,,,0.0,0.0,0.0,,,
Gm11271,-0.578,,0.379,0.0,0.0,0.0,0.285590940645201,0.495025346059711,0.49502534605971116
Gm8424,-0.024,,,0.0,0.0,0.0,,0.27222840122441616,0.49502534605971116
Gm6310,,,,0.0,0.0,0.0,,,
Gm13858,,,,0.0,0.0,0.0,,,
Gm15076,,,,0.0,0.0,0.0,,,
Gm14536,,,,0.0,0.0,0.0,,,
Gm16407,,,,0.0,0.0,0.0,,,
Gm15615,,,,0.0,0.0,0.0,,,
Smt3h2-ps4,0.236,,,0.0,0.0,0.0,,,
Gm13220,,,,0.0,0.0,0.0,,,
Gm12613,,,,0.0,0.0,0.0,,,
Gm5940,0.236,0.202,,0.0,0.0,0.0,,,
Gm13775,,,,0.0,0.0,0.0,,,
Gm12933,-0.057,-1.157,-1.611,0.1,0.0,0.0,0.20311066372005457,0.7887799817897357,0.27222840122441616
Gm14886,,,,0.0,0.0,0.0,,,
Gm6964,,-1.192,-1.932,0.0,0.0,0.0,,0.7887799817897357,0.21910203741704776
Gm11983,,,,0.0,0.0,0.0,0.4365880610203816,,
Gm11446,,,,0.0,0.0,0.0,,,
Gm6744,,,,0.0,0.0,0.0,,,
Gm15268,,,,0.0,0.0,0.0,,0.49502534605971116,
Gm4297,,,,0.0,0.0,0.0,,,
Gm14542,,,1.873,0.0,0.0,0.1,,,0.495025346059711
Gm15173,,,,0.0,0.0,0.0,0.4365880610203816,,0.27222840122441616
Gm2066,,,,0.0,0.0,0.0,,,
Cyp2j12,,,,0.0,0.0,0.0,,,
Lamr1-ps1,-0.181,-1.782,0.742,0.1,0.0,0.1,0.8090084953266752,0.27222840122441616,0.5908012080539887
Gm9097,,,,0.0,0.0,0.0,,,
Tcp1-ps1,,,,0.0,0.0,0.0,,,
Gm12857,,,-1.682,0.0,0.0,0.0,,0.49502534605971116,
Olfr1150-ps1,,,,0.0,0.0,0.0,,,
Gm14788,,0.31,,0.0,0.0,0.0,,,
Gm11385,,,,0.0,0.0,0.0,,,
Gm15836,-1.347,2.339,1.211,0.1,0.1,0.1,0.11738679514629331,0.49502534605971116,0.4397101096353205
Gm11836,-0.651,-0.722,-2.67,0.0,0.0,0.0,0.35241319520191294,0.7887799817897357,0.27222840122441616
Gm16511,,,,0.0,0.0,0.0,,,
Gm14737,,,,0.0,0.0,0.0,,,
Gm14037,,,,0.0,0.0,0.0,,,
Gm13529,,,,0.0,0.0,0.0,,,
Gm6587,,,,0.0,0.0,0.0,,,
Gm13787,1.001,,-0.249,0.1,0.0,0.1,0.4837628937195333,0.49502534605971116,0.7887799817897359
Gm11517,0.237,0.355,-0.529,0.8,0.6,0.6,0.7566807943373941,0.7528626228667867,0.4533408551224559
Gm15554,,,-0.593,0.0,0.0,0.0,,,
Gm12164,2.156,-0.034,0.74,0.1,0.0,0.1,0.05218140045705786,0.7887799817897357,0.23944259863600284
Gm8501,,,,0.0,0.0,0.0,,,
Gm15791,,,-1.206,0.0,0.0,0.0,,,0.7887799817897357
Gm13607,-0.884,1.608,,0.0,0.0,0.0,0.285590940645201,0.495025346059711,
Gm14013,,,,0.0,0.0,0.0,,,
Gm6893,-0.972,-0.782,0.552,0.0,0.0,0.0,0.8456711339658728,,0.49502534605971116
Gm13149,,,,0.0,0.0,0.0,,,
Gm15370,,,,0.0,0.0,0.0,,,
Gm14859,,,,0.0,0.0,0.0,,,
Gm11282,0.16,-0.687,0.599,0.1,0.1,0.1,0.7209712020732304,0.72437748611315,0.8702764936696337
Gm15820,-0.089,0.302,1.048,0.8,0.4,0.6,0.5090230187395162,0.8168638227631425,0.3468733161665416
Gm7421,,,,0.0,0.0,0.0,,,
Gm14909,,,,0.0,0.0,0.0,,,
Gm14659,,,,0.0,0.0,0.0,,,
Gm11653,0.999,0.144,1.72,0.6,0.3,0.3,0.5266406905694008,0.8058399218912219,0.07483988060177786
Gm14883,1.441,,,0.0,0.0,0.0,0.4365880610203816,,
Gm15896,,,,0.0,0.0,0.0,,,
Gm15727,1.09,-0.108,0.155,0.0,0.0,0.1,0.8456711339658728,0.49502534605971116,0.72437748611315
Gm13875,,,,0.0,0.0,0.0,,,
Gm13132,-2.051,-2.973,0.456,0.0,0.0,0.1,0.1305729770769558,0.27222840122441616,0.8222951725440859
Gm13186,,,,0.0,0.0,0.0,,,
Vmn1r-ps2,,,,0.0,0.0,0.0,,,
Gm9516,,,,0.0,0.0,0.0,,,
Gm13836,0.846,-0.864,-1.377,0.5,0.3,0.1,0.453365845176846,0.1849216589274214,0.027556463711438817
Gm11302,,,,0.0,0.0,0.0,,,
Gm13673,-2.882,,-0.712,0.0,0.0,0.0,0.09321632060943742,0.49502534605971116,
Gm12117,,,-1.033,0.0,0.1,0.0,,0.49502534605971116,0.7887799817897357
Gm14995,,,,0.0,0.0,0.0,,,
Olfr333-ps1,,,,0.0,0.0,0.0,,,
Gm11386,,,,0.0,0.0,0.0,,,
Gm12520,,,,0.0,0.0,0.0,0.285590940645201,,
Gm14738,,,,0.0,0.0,0.0,,,
Gm15018,,,,0.0,0.0,0.0,0.2855909406452012,,
Gm11673,,,,0.0,0.0,0.0,,,0.49502534605971116
Gm15089,,,,0.0,0.0,0.0,,,
Gm12203,,,,0.0,0.0,0.0,,,
Gm12209,,,,0.0,0.0,0.0,,,
Gm14622,,,,0.0,0.0,0.0,,,
Gm13603,0.591,,,0.0,0.1,0.0,0.8456711339658728,0.21910203741704776,
Gm14587,,,,0.0,0.0,0.0,,,
Gm12020,,,,0.0,0.0,0.0,,,0.49502534605971116
Gm12879,1.762,-0.808,,0.2,0.1,0.0,0.25862863951997056,0.495025346059711,0.27222840122441616
Gm15266,,,,0.0,0.0,0.0,,,
Gm14480,,,,0.0,0.0,0.0,,,
Gm14054,,,,0.0,0.0,0.0,,,
Gm12197,,,,0.0,0.0,0.0,,,
Gm14520,,,,0.0,0.0,0.0,,,
Gm14213,,,,0.0,0.0,0.0,,,
Olfr621-ps1,,,,0.0,0.0,0.0,,,
Gm12757,,,,0.0,0.0,0.0,,,
Rpl36-ps1,,,,0.0,0.0,0.0,,,
Gm12936,,,,0.0,0.0,0.0,,,
Gm15034,-2.963,0.064,-0.021,0.0,0.1,0.3,0.056914793126159595,0.9360442444358629,0.8222951725440856
Gm15304,,,,0.0,0.0,0.0,,,
Rpl7l1-ps1,,,,0.0,0.0,0.0,,,
Gm14550,,,,0.0,0.0,0.0,,,
Gm14417,,,,0.0,0.0,0.0,,,
Gm11819,,,,0.0,0.0,0.0,,,
Olfr1001-ps1,,,,0.0,0.0,0.0,,,
Gm12492,,,,0.0,0.0,0.0,,,
Gm13013,0.829,,-1.351,0.1,0.1,0.0,0.8456711339658725,0.272228401224416,0.7887799817897357
Gm15151,-0.091,-0.472,0.421,0.1,0.1,0.0,0.21079575400291176,0.21910203741704776,0.7887799817897357
Gm12664,,0.227,,0.0,0.0,0.0,,,
Gm12307,-1.696,-0.135,-0.699,0.0,0.0,0.1,0.2855909406452012,0.27222840122441616,0.72437748611315
Gm11286,,,,0.0,0.0,0.0,,,
Gm15786,,,,0.0,0.0,0.0,,0.495025346059711,0.49502534605971116
Gm15073,,,,0.0,0.0,0.0,,,
Gm12275,0.268,1.906,-0.336,0.4,0.4,0.3,0.8026095586156436,0.053362722716941896,0.4019564264992577
Gm14891,,,,0.0,0.0,0.0,,,
Gm11434,,,,0.0,0.0,0.0,,,
Gm16071,,-0.651,,0.0,0.0,0.0,,,0.27222840122441616
Olfr1159-ps1,,,,0.0,0.0,0.0,,,
Gm12030,,,,0.0,0.0,0.0,,,
Gm14702,,,,0.0,0.0,0.0,,,
Gm13878,0.236,0.135,,0.0,0.0,0.0,,0.49502534605971116,0.27222840122441616
Gm15041,,,,0.0,0.0,0.0,,,
Gm5388,,-2.371,-0.766,0.0,0.0,0.0,,0.27222840122441616,
Gm13818,-2.553,0.293,,0.0,0.1,0.0,0.07485254397942655,0.8702764936696337,0.495025346059711
Gm14894,,,,0.0,0.0,0.0,,,
Gm15264,,,-0.621,0.0,0.0,0.0,,,
Gm1993,,,,0.0,0.0,0.0,,,
Xlr4e-ps,,,,0.0,0.0,0.0,,,
Gm14746,,,,0.0,0.0,0.0,,,
Gm11718,1.049,1.193,-1.966,0.2,0.3,0.1,0.7506327175232672,0.6919385214859561,0.13284184055977563
Gm11813,,,,0.0,0.0,0.0,,,
Cyp2j7-ps,,,,0.0,0.0,0.0,,,
Gm11500,,,,0.0,0.0,0.0,,,
Gm8595,,,,0.0,0.0,0.0,,,
Gm15031,,,,0.0,0.0,0.0,,,
Gm7391,,,,0.0,0.0,0.0,,,
Gm13265,,,,0.0,0.0,0.0,,,
Gm11896,,,,0.0,0.0,0.0,,,
Gm13155,,,,0.0,0.0,0.0,,,
Gm16171,,,,0.0,0.0,0.0,,,
Gm16436,,,,0.0,0.0,0.0,,,
Gm15011,,,,0.0,0.0,0.0,,,
Gm14686,,,,0.0,0.0,0.0,,,
Gm11694,1.908,-0.222,,0.1,0.0,0.0,0.8090084953266751,0.49502534605971116,
Gm12877,,,,0.0,0.0,0.0,,,
Gm14771,,,,0.0,0.0,0.0,,,
Gm12452,-1.577,1.207,0.837,0.0,0.0,0.0,0.06235241600215038,0.495025346059711,0.49502534605971116
Gm5752,,,,0.0,0.0,0.0,,,
Gm5742,,,,0.0,0.0,0.0,,,
Gm12752,,,,0.0,0.0,0.0,,,
Gm15160,,,,0.0,0.0,0.0,,,
Gm11801,,,,0.0,0.0,0.0,,,
Gm13368,,,,0.0,0.0,0.0,,,
Gm11765,,,,0.0,0.0,0.0,,,
Gm11668,,,,0.0,0.1,0.0,,0.49502534605971116,
Gm13215,0.546,,0.904,0.0,0.0,0.0,0.4365880610203816,0.49502534605971116,0.495025346059711
Gm14879,0.352,0.542,0.334,0.2,0.1,0.0,0.9001384353975482,0.7887799817897357,
Gm15132,,,,0.0,0.0,0.0,,,
Gm14815,1.182,-2.187,,0.0,0.0,0.1,0.8456711339658728,0.495025346059711,0.272228401224416
Gm7657,,,,0.0,0.0,0.0,,,
Gm14921,,,,0.0,0.0,0.0,,,
Gm14889,1.629,,0.819,0.0,0.0,0.0,0.4365880610203816,,0.49502534605971116
Gm14658,,,,0.0,0.0,0.0,,,
Gm13142,,,,0.0,0.0,0.0,,,
Gm14568,-0.88,-0.013,0.597,0.2,0.1,0.3,0.09321632060943742,0.8702764936696337,0.272228401224416
Gm15047,,,,0.0,0.0,0.0,,,
Gm8215,,,,0.0,0.0,0.0,,,
Gm6797,,,,0.0,0.0,0.0,,,
Gm15403,,,,0.0,0.0,0.0,,,
Gm3943,-0.739,-1.319,,0.0,0.0,0.1,0.8456711339658728,0.7887799817897357,0.49502534605971116
Gm15176,,,,0.0,0.0,0.0,,,
Gm15603,,,,0.0,0.0,0.0,,,
Olfr29-ps1,,,,0.0,0.0,0.0,,,
Gm13445,,,,0.0,0.0,0.0,0.4365880610203816,,
Gm14282,,,,0.0,0.0,0.0,,,
Gm12882,1.699,,,0.1,0.0,0.0,0.203110663720055,0.21910203741704776,
Gm14774,,,,0.0,0.0,0.0,,,
Gm15714,,,,0.0,0.0,0.0,,,
Gm12382,,,,0.0,0.0,0.0,,,
Tpt1-ps2,,,,0.0,0.0,0.0,,,
Gm11603,-0.513,1.114,0.103,0.9,0.5,0.7,0.09258879559499715,0.2852217877242294,0.7345458511273331
Gm15483,0.497,2.552,0.224,0.1,0.1,0.2,0.5761317257177403,0.272228401224416,0.5993186840056495
